Harga_Angka,RAM,Memori_Internal,Layar_Ukuran,Refresh,Baterai,Charger,Kamera_MP,Umur_HP,Chipset_Skor,Brand_ADVAN,Brand_APPLE,Brand_ASUS,Brand_HONOR,Brand_HUAWEI,Brand_INFINIX,Brand_MOTOROLA,Brand_OPPO,Brand_REALME,Brand_SAMSUNG,Brand_TECNO,Brand_VIVO,Brand_XIAOMI,Brand_ZTE
0.38861985472154964,0.23809523809523808,0.0967741935483871,0.8117647058823529,0.0,0.7733253588516747,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48547215496368035,0.23809523809523808,0.22580645161290322,0.8117647058823529,0.0,0.7733253588516747,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5823244552058111,0.23809523809523808,0.4838709677419355,0.8117647058823529,0.0,0.7733253588516747,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2433414043583535,0.23809523809523808,0.03225806451612903,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2917675544794189,0.23809523809523808,0.0967741935483871,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38861985472154964,0.23809523809523808,0.22580645161290322,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4975786924939467,0.23809523809523808,0.4838709677419355,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20581113801452786,0.14285714285714285,0.03225806451612903,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2542372881355932,0.14285714285714285,0.0967741935483871,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35108958837772397,0.14285714285714285,0.22580645161290322,0.5764705882352943,0.0,0.5222488038277512,0.13043478260869565,0.0358974358974359,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
